GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy,AppConfig,0,57,0,0,0,16,0,5,0,5
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.architecture.report,HtmlReportRendererExtension,0,31,0,0,0,7,0,4,0,4
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.architecture.report,MarkdownReportRendererExtension,0,31,0,0,0,7,0,4,0,4
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.architecture.report,JsonReportRendererExtension,16,26,0,0,3,6,1,4,1,4
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.architecture.report,ReportRendererRegistry,8,80,2,4,1,20,3,8,1,7
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.architecture.report,DocxReportRendererExtension,0,27,0,0,0,6,0,4,0,4
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.architecture.workbench,ArchitectureWorkbenchConfiguration,0,11,0,0,0,3,0,3,0,3
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.observability,TaxonomyObservationConfiguration.TaxonomyObservationBeanPostProcessor,2,253,0,4,1,34,1,5,1,3
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.observability,TaxonomyObservationConfiguration.TaxonomyObservationInterceptor,2,95,1,3,1,29,1,6,0,5
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.observability,TaxonomyObservationConfiguration.TargetDescriptor,0,15,0,0,0,3,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.observability,TaxonomyObservationConfiguration,5,13,0,0,2,2,2,2,2,2
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.search.controller,SearchApiController,47,141,11,19,9,33,11,14,0,10
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.analysis.controller,AnalysisApiController.JustifyLeafRequest,0,15,0,0,0,1,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.analysis.controller,AnalysisSseEventMapper,25,233,7,17,4,39,7,9,0,4
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.analysis.controller,AnalysisSseEventMapper.MappedEvent,0,9,0,0,0,1,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.analysis.controller,AnalysisApiController,86,307,10,16,19,89,10,14,0,11
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.architecture.model,ArchitectureCommitIndex,8,79,1,1,2,24,3,22,2,22
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.architecture.model,ArchitectureDslDocument,8,58,1,1,2,18,3,16,2,16
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.portfolio.config,PortfolioAnalysisExecutorConfiguration,0,35,0,0,0,10,0,2,0,2
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.preferences.storage,PreferencesCommit,0,15,0,0,0,1,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.preferences.storage,PreferencesGitRepository,32,365,11,23,7,90,10,22,2,13
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.architecture.pipeline,ArchitecturePipelineStepRegistry,0,143,0,10,0,35,0,10,0,5
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.architecture.pipeline,LeafEnrichmentStep,9,332,7,25,1,80,7,16,0,7
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.architecture.pipeline,AnchorSelectionStep,11,127,0,12,1,28,1,11,1,5
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.architecture.pipeline,ArchitectureViewPipeline,18,512,6,50,2,105,7,29,1,7
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.architecture.pipeline,ArchitectureViewContext,13,145,0,6,5,39,4,21,4,18
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.architecture.pipeline,ImpactSelectionStep,2,82,4,8,0,20,4,8,0,6
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.architecture.pipeline,RelevancePropagationStep,11,47,0,2,1,12,1,5,1,4
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.architecture.pipeline,ProvisionalRelationStep,15,200,4,18,4,53,3,14,0,6
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.architecture.pipeline,ElementBuildStep,11,152,1,11,1,37,2,9,1,4
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.architecture.pipeline,ArchitecturePipelineStep,0,22,0,0,0,5,0,5,0,5
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.architecture.pipeline,RelationshipBuildStep,20,198,3,27,4,45,4,19,1,7
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.architecture.pipeline,ArchitecturePipelineInvariantValidator,173,302,29,49,23,60,29,18,0,8
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.architecture.pipeline,ArchitecturePipelineStepDescriptor,0,15,0,0,0,1,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.architecture.pipeline,ScoringTraceStep,4,82,3,11,1,21,3,9,0,5
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.architecture.pipeline,ImpactRelationStep,70,382,18,46,15,85,16,27,0,11
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.architecture.pipeline,NodeLimitStep,11,75,1,7,1,18,2,8,1,5
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.catalog.model,TaxonomyNode,48,171,2,0,13,48,12,45,11,45
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.catalog.model,TaxonomyRelation,36,84,3,3,10,26,10,21,8,20
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.dsl.storage,JgitStorageSchemaMigrationConfig,138,795,18,52,38,219,21,52,4,34
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.dsl.storage,JgitStorageSchemaMigrationConfig.DatabaseFamily,15,73,2,4,3,19,2,7,0,6
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.dsl.storage,JgitStorageHibernateSchemaFilterProvider,0,24,0,0,0,8,0,7,0,7
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.dsl.storage,DslGitRepositoryFactory,49,149,7,13,14,39,7,16,1,12
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.dsl.storage,DslStorageConfig,0,28,0,0,0,7,0,4,0,4
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.dsl.storage,TaxonomySchemaMigrationConfig.LegacyState,0,15,0,0,0,3,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.dsl.storage,DslCommit,0,15,0,0,0,1,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.dsl.storage,TaxonomySchemaMigrationConfig,14,228,2,12,3,45,2,13,0,8
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.dsl.storage,JgitStorageHibernateSchemaFilterProvider.new SchemaFilter() {...},2,16,0,2,1,3,1,4,1,3
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.dsl.storage,DslBranch,0,12,0,0,0,1,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.dsl.storage,DslGitRepository,144,1515,28,78,30,323,27,66,3,37
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.dsl.storage,JgitStorageSchemaMigrationConfig.SchemaSnapshot,10,315,5,23,4,71,5,18,0,9
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.dsl.storage,JgitStorageSchemaMigrationConfig.IndexSignature,0,12,0,0,0,3,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.dsl.storage,TaxonomySchemaMigrationConfig.SchemaState,7,57,0,2,2,12,0,4,0,3
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.provenance.service,ChunkingStrategySelector,0,88,1,13,0,23,1,10,0,4
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.provenance.service,DocumentParserService.CandidateExtraction,0,9,0,0,0,1,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.provenance.service,SourceProvenanceService,15,248,2,2,3,54,3,12,1,12
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.provenance.service,DocumentProvenanceCommandService.CandidateInput,0,9,0,0,0,1,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.provenance.service,DocumentProvenanceCommandService.ConfirmationResult,0,9,0,0,0,1,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.provenance.service,DocumentProvenanceCommandService.ProvenanceCommandException,0,10,0,0,0,4,0,2,0,2
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.provenance.service,DocumentParserService.HeadingMatch,0,9,0,0,0,1,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.provenance.service,DocumentParserService,184,833,51,94,41,178,43,52,2,20
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.provenance.service,DocumentAnalysisService,91,236,16,22,21,58,14,16,2,9
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.provenance.service,DocumentAnalysisService.new TypeReference() {...},0,3,0,0,0,1,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.provenance.service,DocumentAnalysisService.new TypeReference() {...},0,3,0,0,0,1,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.provenance.service,DocumentProvenanceCommandService.RegistrationResult,0,9,0,0,0,1,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.provenance.service,DocumentProvenanceCommandService,69,311,19,31,13,74,20,12,1,6
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.provenance.service,StructuredDocumentParser,1,127,2,16,0,28,2,10,0,3
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.provenance.service,DocumentLimitException,8,10,0,0,3,4,1,2,1,2
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.provenance.service,HierarchicalChunkingService,3,217,1,19,1,52,1,16,0,7
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.provenance.service,DocumentParserService.TextExtraction,0,9,0,0,0,1,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.provenance.service,DocumentParserService.ParsedContent,0,12,0,0,0,1,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.provenance.service,SemanticChunkingService,2,351,6,30,0,66,6,22,0,10
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.provenance.service,DocumentParserService.BoundedTextWriter,9,45,2,2,5,12,4,4,2,4
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.shared.service,LogRingBufferService.LogEntry,0,15,0,0,0,1,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.shared.service,LogRingBufferService,63,41,19,1,16,12,11,2,1,2
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.shared.service,LocalEmbeddingService,407,651,48,48,104,165,42,31,3,22
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.shared.service,AppInitializationStateService,0,77,0,4,0,13,0,10,0,8
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.shared.service,AppInitializationStateService.StateSnapshot,0,15,0,0,0,1,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.shared.service,LogRingBufferService.new AppenderBase() {...},10,32,1,1,2,9,1,2,0,2
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.shared.service,HealthSummaryService,0,200,0,10,0,36,0,7,0,2
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.shared.service,PromptTemplateService,46,342,6,20,13,75,6,26,1,18
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.shared.service,PromptTemplateService.PromptCategory,0,27,0,0,0,5,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.shared.service,AppInitializationStateService.State,0,33,0,0,0,6,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.analysis.service,AnalysisRelationGenerator.ScoredNode,0,15,0,0,0,1,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.analysis.service,SavedAnalysisService,2,189,1,23,0,44,1,18,0,7
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.analysis.service,QwenLlmProviderExtension,0,18,0,0,0,4,0,3,0,3
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.analysis.service,LocalOnnxLlmProviderExtension,0,20,0,0,0,4,0,3,0,3
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.analysis.service,LlmProviderException.Reason,0,27,0,0,0,5,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.analysis.service,MistralLlmProviderExtension,0,18,0,0,0,4,0,3,0,3
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.analysis.service,DeepSeekLlmProviderExtension,0,18,0,0,0,4,0,3,0,3
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.analysis.service,LlmRateLimitException,0,9,0,0,0,4,0,2,0,2
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.analysis.service,LlmService.ScoreParseResult,35,12,2,0,5,1,3,1,2,1
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.analysis.service,LlmProviderExtensionRegistry.Registration,0,9,0,0,0,1,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.analysis.service,LlmResponseParser.new TypeReference() {...},0,3,0,0,0,1,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.analysis.service,LlmResponseParser.new TypeReference() {...},0,3,0,0,0,1,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.analysis.service,LlmResponseParser.new TypeReference() {...},0,3,0,0,0,1,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.analysis.service,LlmService,463,1975,83,141,94,433,70,79,4,33
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.analysis.service,OpenAiLlmProviderExtension,0,18,0,0,0,4,0,3,0,3
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.analysis.service,LlmGatewayRegistry,0,169,0,2,0,19,0,4,0,3
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.analysis.service,LlmRecordingEntry,0,24,0,0,0,1,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.analysis.service,LlmProviderExtensionRegistry,26,136,4,12,3,36,5,11,1,7
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.analysis.service,LlmProvider,0,51,0,0,0,9,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.analysis.service,LlmRecordReplayService,127,467,16,32,27,100,15,24,3,12
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.analysis.service,LlmRecordReplayService.ManifestData,0,11,0,0,0,3,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.analysis.service,GeminiLlmProviderExtension,0,18,0,0,0,4,0,3,0,3
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.analysis.service,CustomOpenAiLlmProviderExtension,0,20,0,0,0,4,0,3,0,3
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.analysis.service,LlmProviderException,3,15,0,0,1,6,1,2,1,2
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.analysis.service,LlmTimeoutException,0,9,0,0,0,4,0,2,0,2
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.analysis.service,LlmProviderConfig.CustomOpenAiConfigurationStatus,0,26,0,0,0,3,0,3,0,3
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.analysis.service,GeminiGateway,97,391,20,32,22,92,18,15,0,7
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.analysis.service,LlamaLlmProviderExtension,0,18,0,0,0,4,0,3,0,3
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.analysis.service,LlmRecordReplayService.ManifestEntry,0,3,0,0,0,1,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.analysis.service,AnalysisFacade,0,25,0,0,0,7,0,3,0,3
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.analysis.service,LlmResponseParser,10,556,4,50,3,105,4,36,0,13
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.analysis.service,AnalysisRelationGenerator,15,341,7,29,3,65,8,16,2,4
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.analysis.service,OpenAiCompatibleGateway,256,344,30,32,48,85,23,16,0,8
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.analysis.service,LlmProviderConfig,98,522,50,120,19,130,33,97,0,25
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.versioning.controller,DslWorkspacePreResolutionInterceptor,0,32,0,2,0,10,0,3,0,2
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.versioning.controller,GitStateController.RequestContext,0,9,0,0,0,1,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.versioning.controller,ContextNavigationController,77,274,11,9,20,54,8,16,1,13
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.versioning.controller,DslApiController,257,1985,27,47,61,420,24,63,6,44
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.versioning.controller,GitStateController,0,87,0,0,0,22,0,6,0,6
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.catalog.service.importer,ApqcExcelImportProfileExtension,4,27,0,0,2,9,2,3,2,3
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.catalog.service.importer,StructurizrDslParser,17,286,17,43,5,62,17,22,0,6
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.catalog.service.importer,ImportProfileRegistry,0,124,2,12,0,30,2,13,0,8
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.catalog.service.importer,ApqcExcelParser,92,360,30,26,15,59,26,15,1,11
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.catalog.service.importer,FrameworkImportService,0,94,0,0,0,19,0,10,0,10
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.catalog.service.importer,ExternalParser.ParsedExternalModel,0,9,0,0,0,1,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.catalog.service.importer,ImportProfileRegistry.Registration,0,9,0,0,0,1,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.catalog.service.importer,C4ImportProfileExtension,0,33,0,0,0,13,0,5,0,5
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.catalog.service.importer,AbstractFrameworkImportProfileExtension,49,185,1,1,9,42,2,4,1,4
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.catalog.service.importer,UafImportProfileExtension,0,33,0,0,0,13,0,5,0,5
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.catalog.service.importer,ApqcCsvParser,48,442,20,44,7,68,19,24,1,10
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.catalog.service.importer,ApqcCsvImportProfileExtension,0,33,0,0,0,13,0,5,0,5
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.catalog.service.importer,UafXmlParser,153,239,45,33,34,67,34,15,1,9
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.analysis.usecase,AnalyzeRequirementUseCase,5,165,4,10,1,50,4,9,0,6
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.analysis.usecase,AnalyzeRequirementCommand,0,34,0,0,0,3,0,2,0,2
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.analysis.usecase,AnalysisStreamEvent.Phase,0,9,0,0,0,1,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.analysis.usecase,JustifyLeafResult,10,19,4,4,2,4,4,1,0,1
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.analysis.usecase,AnalysisStreamEvent.Complete,0,15,0,0,0,1,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.analysis.usecase,JustifyLeafCommand,5,44,3,9,1,7,3,4,0,1
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.analysis.usecase,AnalysisStreamEvent.Error,0,18,0,0,0,1,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.analysis.usecase,StreamRequirementAnalysisUseCase,1,59,2,4,1,20,2,5,0,4
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.analysis.usecase,AnalysisStreamEvent.Scores,0,15,0,0,0,1,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.analysis.usecase,StreamRequirementAnalysisCommand,0,12,0,0,0,1,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.analysis.usecase,JustifyLeafUseCase,26,9,0,0,7,4,1,1,1,1
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.analysis.usecase,AnalyzeNodeChildrenCommand,10,32,5,7,2,6,5,2,0,1
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.analysis.usecase,AnalyzeRequirementResult,0,6,0,0,0,1,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.analysis.usecase,StreamRequirementAnalysisUseCase.new AnalysisEventCallback() {...},0,58,0,0,0,11,0,6,0,6
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.analysis.usecase,AnalyzeNodeChildrenUseCase,2,45,1,1,1,16,1,2,0,2
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.analysis.usecase,AnalyzeNodeChildrenResult,19,48,4,6,2,7,5,2,1,1
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.analysis.usecase,AnalysisStreamEvent.Expanding,0,9,0,0,0,1,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.analysis.usecase,UnknownAnalysisProviderException,0,14,0,0,0,5,0,3,0,3
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.relations.service,RelationQualityService,148,122,8,4,22,33,9,6,3,6
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.relations.service,GraphSearchService,205,184,12,6,41,39,15,7,7,6
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.relations.service,RelationCandidateService,6,138,5,5,0,25,4,7,0,6
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.relations.service,RelationProposalService,183,351,10,11,31,75,12,11,3,9
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.relations.service,RelationTraversalService,36,88,4,10,7,23,4,8,1,4
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.relations.service,RelationReviewService,103,175,6,2,22,38,4,8,0,8
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.relations.service,RankFusionUtil,0,74,0,2,0,16,0,4,0,3
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.relations.service,RelationValidationService.ValidationResult,0,35,0,0,0,10,0,6,0,6
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.relations.service,RequirementCoverageService,2,248,3,9,0,47,3,20,0,17
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.relations.service,HybridSearchService,5,68,1,3,2,14,1,4,0,3
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.relations.service,RelationCompatibilityMatrix,0,288,1,13,0,53,1,12,0,6
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.relations.service,RelationValidationService,21,138,3,7,4,33,4,6,1,4
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.security.keycloak,KeycloakAuthenticationEntryPoint,25,0,0,0,7,0,3,0,3,0
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.security.keycloak,SwaggerKeycloakConfig,0,50,1,1,0,14,1,3,0,3
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.security.keycloak,KeycloakHealthIndicator,0,106,1,5,0,39,1,8,0,6
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.security.keycloak,KeycloakAccountRedirectController,9,0,0,0,2,0,2,0,2,0
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.security.keycloak,KeycloakLogoutHandler,0,73,1,5,0,18,1,5,0,3
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.security.keycloak,KeycloakOidcUserService,86,0,4,0,20,0,6,0,4,0
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.security.keycloak,KeycloakJwtAuthConverter,2,105,2,8,1,22,2,8,0,5
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.architecture.controller,RecommendationApiController.RecommendationRequest,0,12,0,0,0,1,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.architecture.controller,PatternDetectionApiController,1,29,1,1,0,9,1,3,0,3
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.architecture.controller,PatternDetectionApiController.PatternDetectionRequest,0,9,0,0,0,1,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.architecture.controller,ReportApiController,3,128,3,7,1,30,3,10,0,8
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.architecture.controller,RecommendationApiController,1,23,1,1,0,8,1,2,0,2
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.architecture.controller,ExplanationTraceApiController,21,24,3,1,6,8,3,2,1,2
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.architecture.controller,GapAnalysisApiController.GapAnalysisRequest,0,12,0,0,0,1,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.architecture.controller,ArchitectureSummaryApiController,0,63,0,2,0,21,0,5,0,4
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.architecture.controller,ReportApiController.ReportRequest,0,12,0,0,0,1,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.architecture.controller,GraphQueryApiController,0,122,2,8,0,28,2,10,0,7
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.architecture.controller,GapAnalysisApiController,0,32,0,2,0,10,0,4,0,3
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.architecture.controller,ExplanationTraceApiController.ExplainRequest,0,15,0,0,0,1,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.workspace.controller,WorkspaceController,93,1061,13,39,19,235,12,49,2,33
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.workspace.controller,ExternalSyncController,14,369,5,17,4,94,5,16,0,10
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.security.service,UserManagementService,87,490,23,35,16,93,22,27,1,19
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.security.service,PasswordChangeService.Result,0,39,0,0,0,7,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.security.service,DatabaseUserDetailsService,0,52,0,2,0,14,0,5,0,4
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.security.service,UserManagementService.NotFoundException,0,4,0,0,0,1,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.security.service,UserManagementService.ConflictException,0,4,0,0,0,1,0,1,0,1
